class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
None,0.43697381,0.305775493,-0.361567169,0.999991596,0.443467081,0.293073058,-0.340290368,0.99998343,0.446914494,0.293170363,-0.340257317,0.999985337,0.451008141,0.293549031,-0.340278447,0.999983966,0.430274159,0.293976963,-0.336331129,0.999969363,0.425789028,0.294661641,-0.336425871,0.999967575,0.421976,0.295599878,-0.336436838,0.999964416,0.456518799,0.300972372,-0.224336594,0.999963343,0.416722119,0.303824335,-0.206318334,0.999826491,0.444692761,0.323846281,-0.31994921,0.999995589,0.429554552,0.325095296,-0.31510821,0.999984384,0.500013232,0.416123927,-0.16026786,0.999984384,0.379259974,0.414980263,-0.137236923,0.999839246,0.519101024,0.523997307,-0.119485453,0.985788465,0.365766823,0.524053037,-0.084929794,0.991161644,0.533019841,0.622291327,-0.194352895,0.953791976,0.356070638,0.626592815,-0.143529534,0.946735024,0.537579894,0.652549148,-0.215820625,0.915975571,0.350891829,0.65612334,-0.16016148,0.880710721,0.530941963,0.652105629,-0.245163247,0.925576031,0.359529972,0.658095479,-0.191222355,0.892416537,0.526079953,0.642562509,-0.205538899,0.911406159,0.364042372,0.647164762,-0.15624097,0.873455822,0.479584843,0.594528973,-0.008006864,0.999994874,0.414852798,0.60439533,0.007844176,0.999893963,0.476542294,0.608027518,-0.46271506,0.995067298,0.415395021,0.75760144,0.001606023,0.918052793,0.488761127,0.764900029,-0.293120325,0.978865623,0.435638845,0.725616574,0.476413488,0.322737902,0.485055029,0.779424012,-0.277735054,0.794513881,0.433033556,0.712285399,0.52429235,0.217419267,0.490206331,0.830805659,-0.417650759,0.979233027,0.445895195,0.760515988,0.476893574,0.475738108
None,0.436865956,0.305780232,-0.363067329,0.999991715,0.443428457,0.2930879,-0.341700792,0.999983728,0.446882337,0.293183804,-0.341668665,0.999985576,0.450964868,0.293566525,-0.341687292,0.999984324,0.430191815,0.293997347,-0.337775052,0.999970078,0.425707668,0.294692606,-0.337868094,0.999968231,0.421893775,0.29563728,-0.337879807,0.99996525,0.456519991,0.300979435,-0.224521592,0.999964058,0.416700989,0.303834945,-0.206479281,0.999829948,0.444667399,0.323836744,-0.321253151,0.999995708,0.429499567,0.325107038,-0.3164621,0.999984741,0.500008941,0.416158885,-0.162319556,0.999984205,0.379288167,0.414867491,-0.137525827,0.999838412,0.519162774,0.523930252,-0.123096786,0.985549927,0.365771711,0.523864806,-0.085530944,0.991065443,0.533157945,0.622287691,-0.194619253,0.952520251,0.35607481,0.626626015,-0.144706592,0.946155906,0.537598729,0.652561247,-0.216584831,0.91402632,0.350876272,0.656472921,-0.161247656,0.879466712,0.530985653,0.65210557,-0.246412277,0.923832715,0.359796792,0.658270299,-0.191701397,0.891268253,0.526174903,0.642556489,-0.206185967,0.909704328,0.364451259,0.647337079,-0.157198295,0.872324705,0.479702294,0.594508111,-0.008692072,0.999994934,0.415014446,0.604377568,0.008525064,0.999894738,0.47664237,0.608263433,-0.465015739,0.99505043,0.415399134,0.756682992,0.010792083,0.917536318,0.488901436,0.765166581,-0.290136725,0.978844583,0.43577528,0.727103651,0.484763533,0.32416904,0.485243559,0.779427707,-0.27434212,0.793218076,0.433586448,0.717413664,0.533058465,0.217505038,0.490201652,0.831016958,-0.414677083,0.979309559,0.445807606,0.761431277,0.483320773,0.477760583
None,0.436774015,0.305784017,-0.36391896,0.999991834,0.443394035,0.293099076,-0.342623651,0.999984026,0.44685477,0.293194026,-0.342590868,0.999985814,0.450927585,0.293580025,-0.342609972,0.999984622,0.430122524,0.294012189,-0.338755369,0.999970734,0.42563954,0.294715226,-0.338849485,0.999968827,0.421822846,0.295664251,-0.338862091,0.999966025,0.456521034,0.300985187,-0.225141719,0.999964774,0.416681468,0.303842664,-0.207338884,0.999833107,0.444644392,0.323828906,-0.322109759,0.999995828,0.42944932,0.325116217,-0.317386329,0.999985099,0.500005603,0.416187763,-0.163441315,0.999984026,0.379307091,0.414797157,-0.138251603,0.999837816,0.519208074,0.523876786,-0.124687031,0.985346496,0.365776658,0.523735642,-0.086084656,0.9909693,0.533264875,0.622285783,-0.195372596,0.951411664,0.356079727,0.626645982,-0.144723698,0.945635438,0.537616134,0.652567923,-0.217522696,0.912323356,0.350869447,0.656709731,-0.16102162,0.878354132,0.531023085,0.652106583,-0.247251227,0.922314405,0.359983772,0.658386409,-0.191149846,0.890248299,0.526254296,0.642551839,-0.207031801,0.908221543,0.364709437,0.647443354,-0.157041609,0.87131989,0.479797304,0.594501495,-0.00936546,0.999994993,0.415130228,0.604373276,0.009195281,0.999895513,0.476723999,0.608537674,-0.465963125,0.995034099,0.415405214,0.755987346,0.015754599,0.916894555,0.488999784,0.765355289,-0.28975144,0.978838265,0.435890138,0.728098214,0.488449663,0.325456649,0.485399097,0.779994965,-0.273883045,0.792206764,0.43395561,0.719899416,0.536703706,0.217768028,0.490195423,0.831175923,-0.414120257,0.979390144,0.445727825,0.762109101,0.48595649,0.479765832
None,0.43676573,0.305792958,-0.361089349,0.999991775,0.443392664,0.293141782,-0.340079397,0.999984086,0.446852684,0.293247372,-0.340045512,0.999985814,0.450924337,0.293640167,-0.340066373,0.999984682,0.43011874,0.294030398,-0.336058974,0.999970973,0.425635248,0.294732034,-0.336154282,0.999968946,0.421818823,0.295678258,-0.336166203,0.999966383,0.456521899,0.301020324,-0.224732399,0.999964774,0.416674197,0.303842843,-0.206509396,0.999833405,0.44464311,0.323838234,-0.319944084,0.999995887,0.429442823,0.325120747,-0.315038681,0.999985218,0.499931753,0.416191697,-0.163210139,0.999983668,0.379293859,0.414900839,-0.138564169,0.999838352,0.51940161,0.523865044,-0.124786593,0.984952331,0.36575681,0.523835421,-0.086707339,0.990882039,0.533397198,0.622798562,-0.196124673,0.949599683,0.355972201,0.626897633,-0.145138785,0.944772005,0.537626326,0.653009713,-0.218088582,0.909710288,0.350737512,0.656894267,-0.161476135,0.8767398,0.53110081,0.652564108,-0.247503191,0.919983149,0.35991925,0.658500373,-0.191759855,0.888826311,0.526462972,0.643018603,-0.207641885,0.905755579,0.364634693,0.647644877,-0.15753676,0.869877517,0.479798168,0.594518542,-0.009335266,0.999995053,0.415185601,0.60498333,0.009164413,0.999896407,0.476455063,0.608460844,-0.464197069,0.995032847,0.415417492,0.756670117,0.012403568,0.916914225,0.489252478,0.765361011,-0.300539464,0.978643596,0.43638128,0.728097379,0.481219947,0.31943512,0.485863864,0.779962659,-0.286114782,0.789530337,0.434800386,0.718411684,0.528609216,0.213392913,0.490287781,0.831160307,-0.425802231,0.979264617,0.449097157,0.762283742,0.480993599,0.473981678
None,0.436759561,0.305845559,-0.361969799,0.999991775,0.443391412,0.29328236,-0.340884328,0.999984264,0.446851254,0.293369859,-0.340851158,0.999985933,0.450922012,0.293741256,-0.340872198,0.99998486,0.430119127,0.2941688,-0.336955696,0.99997133,0.425643355,0.29486984,-0.337051332,0.999969244,0.421833754,0.295790464,-0.33706373,0.999966919,0.456527889,0.301080287,-0.224805206,0.999965012,0.416698545,0.303876579,-0.207394153,0.999834538,0.44464311,0.323844343,-0.320637882,0.999995947,0.429444551,0.325130731,-0.315825671,0.999985337,0.500024796,0.416433156,-0.16335246,0.99998337,0.379300058,0.414901733,-0.138868526,0.999839544,0.51950866,0.524268746,-0.124548241,0.984553277,0.365763366,0.523750663,-0.086618945,0.990767658,0.53342104,0.622874141,-0.19565402,0.948013186,0.355971307,0.626889884,-0.144285589,0.943739414,0.537623465,0.653105199,-0.217004329,0.907412052,0.350736916,0.656852007,-0.16036959,0.874744058,0.531097949,0.652647913,-0.246316507,0.917936563,0.35983482,0.658458889,-0.190859109,0.88703388,0.526468277,0.643119752,-0.206977531,0.903482735,0.36445111,0.647585273,-0.156744123,0.867879093,0.479810774,0.594499767,-0.009297645,0.999995112,0.415197223,0.605020285,0.009125978,0.999897838,0.476369292,0.608896673,-0.463156939,0.995031416,0.415416002,0.756994009,0.007555716,0.917671144,0.489274502,0.76521647,-0.295665324,0.978546262,0.436469883,0.7281636,0.481243134,0.314410388,0.485919237,0.779192507,-0.280614376,0.787152886,0.434620321,0.717156708,0.529053807,0.209657162,0.490283191,0.831129193,-0.420034319,0.979224741,0.448895693,0.762553275,0.482007742,0.469282895
None,0.436753988,0.305874676,-0.362293035,0.999991834,0.44339022,0.293361008,-0.340987712,0.999984443,0.446849406,0.293438524,-0.340957701,0.999986053,0.4509193,0.29379952,-0.340979546,0.999985039,0.430118889,0.294252217,-0.337368667,0.999971688,0.425649226,0.294955701,-0.337464333,0.999969602,0.421844482,0.295864284,-0.337477982,0.999967456,0.456530809,0.301115662,-0.225738525,0.99996531,0.416716248,0.303900599,-0.207981855,0.99983567,0.444642693,0.32384631,-0.320711613,0.999995947,0.429445326,0.325136036,-0.316240132,0.999985456,0.50008589,0.416596442,-0.163637295,0.999983132,0.379304439,0.414905161,-0.139086843,0.999840677,0.519582629,0.524495721,-0.124511696,0.98422879,0.365769237,0.523666441,-0.086480483,0.990661621,0.533440173,0.622918904,-0.195662513,0.946654439,0.355971605,0.626866639,-0.143858179,0.942820191,0.537621021,0.653158247,-0.216857508,0.905425727,0.350737572,0.656792939,-0.159831777,0.872947156,0.531094372,0.652693927,-0.24610357,0.916171074,0.359781444,0.658397853,-0.190485165,0.885419965,0.526471674,0.643175244,-0.206899717,0.901491582,0.364331901,0.647500694,-0.156368792,0.866057277,0.479820818,0.59446615,-0.009298821,0.999995172,0.415209621,0.605030835,0.009127178,0.999899149,0.476338297,0.609176815,-0.462599188,0.995028734,0.415417492,0.757163942,0.007063426,0.918183088,0.4892928,0.765133142,-0.294790804,0.978477061,0.436536252,0.728276014,0.483133495,0.309969634,0.485960901,0.778755784,-0.279646754,0.785033047,0.434428215,0.716418982,0.531096339,0.206537575,0.490277767,0.831102192,-0.419391692,0.979201913,0.448767573,0.762747467,0.483600229,0.465337783
None,0.436776727,0.306199819,-0.362536997,0.999991894,0.443416536,0.293792397,-0.341468066,0.999984682,0.44688791,0.293872386,-0.341434658,0.999986231,0.450980127,0.294188619,-0.3414554,0.999985278,0.430160463,0.294511765,-0.337748557,0.999972224,0.425712913,0.295165539,-0.33784461,0.999970138,0.4219051,0.296000749,-0.33785668,0.999968171,0.456579536,0.301466644,-0.225885719,0.999965727,0.416748673,0.303913862,-0.208335251,0.999838591,0.444642931,0.324180305,-0.32113412,0.999996006,0.429450572,0.325329483,-0.316564858,0.999985635,0.500075698,0.416602224,-0.163937181,0.999982953,0.379300654,0.415055662,-0.139774114,0.999842644,0.519586861,0.524488449,-0.124484517,0.984044433,0.365748376,0.523630261,-0.086530611,0.990660846,0.533513904,0.622943878,-0.192863271,0.945770502,0.355937421,0.626880765,-0.143341705,0.942557335,0.537621439,0.653153181,-0.212665275,0.904007792,0.350699037,0.656790197,-0.158799246,0.872498274,0.531094313,0.652713418,-0.241602033,0.914910495,0.35970068,0.658385217,-0.189195409,0.88503629,0.526478648,0.643217862,-0.203846648,0.900279224,0.364235133,0.647496462,-0.15571633,0.865747094,0.479763925,0.594468951,-0.009249976,0.999995172,0.415198743,0.605056465,0.009075472,0.999899685,0.476089776,0.611688077,-0.452825308,0.99500972,0.415421009,0.757243097,0.001606663,0.91881448,0.489296138,0.764887154,-0.291250646,0.978319943,0.435888141,0.72678405,0.469952106,0.304852396,0.485950649,0.778463185,-0.276654243,0.782857955,0.433927208,0.714538574,0.517213881,0.202345878,0.490379184,0.831113815,-0.408032566,0.979073822,0.448682964,0.762534201,0.474244922,0.459618747
None,0.43679601,0.306441575,-0.362842321,0.999992013,0.443437666,0.294096261,-0.341734678,0.99998492,0.446917951,0.294176877,-0.3417027,0.99998641,0.45102644,0.294464439,-0.341723561,0.999985516,0.430196047,0.29470697,-0.337954193,0.999972761,0.425767332,0.295326024,-0.338049948,0.999970675,0.42195648,0.296108395,-0.338063449,0.999968886,0.456616968,0.301711202,-0.226516679,0.999966204,0.416780055,0.303925455,-0.209352776,0.99984163,0.444643348,0.324419767,-0.321388066,0.999996066,0.429457724,0.325474173,-0.316743433,0.999985814,0.500072837,0.416609675,-0.164617375,0.999982834,0.379298627,0.415178418,-0.140577272,0.999844491,0.519590437,0.524487436,-0.12453337,0.983896434,0.365725785,0.523598313,-0.086809389,0.990667641,0.533558726,0.622976482,-0.192452461,0.944994748,0.355907321,0.626888394,-0.143370017,0.942392588,0.537621796,0.653151155,-0.212088943,0.902740479,0.350663275,0.656786084,-0.158712327,0.872210443,0.531094253,0.652740061,-0.240923762,0.913784504,0.35962978,0.658370912,-0.189063758,0.884799421,0.526482522,0.643267274,-0.203375414,0.899200618,0.36415261,0.647490501,-0.155714527,0.865585327,0.479719639,0.594472289,-0.009246933,0.999995172,0.415190041,0.605066061,0.009071717,0.999900222,0.475928932,0.613333881,-0.450208604,0.994992375,0.415423781,0.757223129,0.001131234,0.919289887,0.489299059,0.764738858,-0.288066924,0.978193164,0.435467094,0.726083517,0.469341516,0.300749719,0.485940754,0.778280616,-0.273454934,0.781092048,0.433595955,0.713849366,0.516563237,0.198993221,0.490452677,0.831122816,-0.403059542,0.978971243,0.448429435,0.762581885,0.473353773,0.455102444
None,0.436807811,0.306681752,-0.369461536,0.999992192,0.443458229,0.294368595,-0.348785073,0.999985278,0.446947753,0.294437259,-0.348743498,0.999986708,0.451075703,0.294703007,-0.348763615,0.999985874,0.430209249,0.294959575,-0.34510693,0.999973476,0.425789654,0.295566648,-0.345210046,0.999971509,0.421972603,0.296306342,-0.34522289,0.999969721,0.456661135,0.301935822,-0.233828992,0.99996686,0.416810274,0.304035097,-0.216969892,0.999845505,0.444649547,0.324620634,-0.327652305,0.999996126,0.429467201,0.325666398,-0.323135525,0.999986112,0.500142217,0.416689515,-0.169802353,0.999982953,0.379293412,0.415235788,-0.144223526,0.999846518,0.519684434,0.524503171,-0.127189711,0.98398912,0.365806967,0.523658633,-0.088466831,0.990734935,0.533621252,0.623058498,-0.193148091,0.944838226,0.35595867,0.626896858,-0.143495902,0.942943811,0.537662387,0.653188467,-0.212609842,0.902097464,0.350660861,0.656806946,-0.158733353,0.872986495,0.531101048,0.652768433,-0.241358951,0.913201392,0.359629124,0.658396602,-0.189153925,0.885522664,0.526490629,0.643328965,-0.203777507,0.898651063,0.364161611,0.647515595,-0.155829161,0.866508007,0.479737431,0.594468474,-0.0103661,0.999995172,0.415198982,0.604950964,0.010182298,0.999899864,0.475853831,0.613679171,-0.45071277,0.994933546,0.41571793,0.756073356,0.026436042,0.916440308,0.489214092,0.765325189,-0.287503898,0.978120446,0.435171038,0.726540864,0.501851916,0.298365861,0.485717833,0.779450357,-0.272663713,0.779809773,0.432696015,0.716139197,0.549160838,0.198925525,0.490358829,0.831124723,-0.407789618,0.978936851,0.444700003,0.762978554,0.498807997,0.454888672
None,0.436806768,0.306759357,-0.363741666,0.999992251,0.443459988,0.294510901,-0.343871742,0.999985397,0.4469482,0.294586539,-0.343829721,0.999986827,0.451076657,0.294863015,-0.343847156,0.999985993,0.430210918,0.295078367,-0.339137137,0.999973595,0.42579037,0.295683354,-0.33923161,0.999971628,0.421978772,0.296426088,-0.339234859,0.99996984,0.456675351,0.302187979,-0.232506439,0.999967039,0.416826099,0.304161966,-0.211158156,0.999844491,0.444649696,0.324701726,-0.323566467,0.999996126,0.429464281,0.325767517,-0.317655683,0.999985993,0.500142932,0.416891783,-0.169188499,0.999983013,0.379223228,0.415605068,-0.140348494,0.999846578,0.519875407,0.524500132,-0.126023322,0.984175563,0.365806997,0.523627222,-0.08291664,0.990615606,0.53379029,0.623531401,-0.189706147,0.944925904,0.355957001,0.626852036,-0.134349361,0.941993713,0.537835479,0.65357846,-0.208888531,0.901934862,0.350749195,0.656450152,-0.148580685,0.870965242,0.531153321,0.653188944,-0.237010956,0.913050473,0.35951972,0.658156514,-0.179208487,0.883688629,0.52653873,0.643934011,-0.200046375,0.898415148,0.363924801,0.64735949,-0.146730483,0.86447376,0.479773194,0.594612002,-0.0104815,0.999995172,0.415183723,0.60539788,0.010300772,0.999899864,0.475729764,0.609609008,-0.451754242,0.99499017,0.415678561,0.756069124,0.02474881,0.916287363,0.489223301,0.764977455,-0.300647378,0.978418589,0.435034335,0.726585567,0.498694599,0.295563221,0.485782057,0.779461503,-0.287195504,0.779893935,0.431674629,0.716407657,0.546046972,0.197704256,0.490123898,0.831064939,-0.427539408,0.979229212,0.443061113,0.762995899,0.497160733,0.45429942
None,0.43680495,0.306792855,-0.361320972,0.999992311,0.443460613,0.294581026,-0.34165138,0.999985576,0.446947277,0.294660985,-0.341609418,0.999987006,0.45107612,0.294949412,-0.341625661,0.999986172,0.430212587,0.295145124,-0.336647391,0.999973834,0.425791681,0.295749187,-0.336739272,0.999971867,0.421985388,0.296499461,-0.336740077,0.999970078,0.456680924,0.30232048,-0.23163791,0.999967396,0.416841358,0.304228365,-0.20871222,0.999844611,0.444648504,0.324733585,-0.321604103,0.999996185,0.429460227,0.32580483,-0.315306962,0.999985993,0.500134051,0.416934371,-0.168849468,0.999983191,0.379193008,0.415856421,-0.138303235,0.999847054,0.519983828,0.524482131,-0.125448823,0.984387755,0.36580804,0.523570597,-0.080587909,0.990527868,0.533881783,0.62384218,-0.189025924,0.945153475,0.355955929,0.626760602,-0.131748289,0.941381991,0.537939489,0.653830826,-0.208416313,0.902033806,0.350815088,0.656076849,-0.145971477,0.869628131,0.531182289,0.653467238,-0.236336738,0.913127363,0.359449774,0.657872379,-0.176686138,0.882473588,0.526558638,0.644316673,-0.199311987,0.898454249,0.363777846,0.647138894,-0.144172087,0.863111079,0.479794502,0.594668388,-0.01073313,0.999995172,0.415174305,0.605638683,0.010554937,0.999900043,0.475668907,0.608086407,-0.453629792,0.995062113,0.415662289,0.756049752,0.02553161,0.916318595,0.489229262,0.76484853,-0.302843541,0.978799939,0.434971005,0.726834297,0.498614132,0.294533402,0.485819161,0.779507041,-0.289328635,0.780653536,0.431291878,0.716984928,0.545878887,0.197552636,0.489982426,0.831042111,-0.430571228,0.979587078,0.442284912,0.763203442,0.497061014,0.455578774
None,0.436803877,0.306805223,-0.355894744,0.999992251,0.443458885,0.294624776,-0.336758912,0.999985516,0.446939796,0.294706315,-0.33671245,0.999986947,0.451065689,0.295005113,-0.336724371,0.999986112,0.430213928,0.29519707,-0.331561983,0.999973655,0.425794035,0.295797467,-0.331651419,0.999971628,0.422001541,0.296553403,-0.33165133,0.99996984,0.456682622,0.30241254,-0.22923395,0.999967158,0.416872442,0.304279238,-0.205219656,0.999842346,0.444648653,0.324741542,-0.317097098,0.999996185,0.429462761,0.325816691,-0.310527861,0.999985814,0.500322759,0.417114377,-0.167282462,0.999983251,0.379221201,0.416048676,-0.137902856,0.999849141,0.520278275,0.524950802,-0.124042116,0.984439909,0.366127849,0.523587406,-0.081177339,0.990489185,0.533951402,0.623862088,-0.186557621,0.945340335,0.356166869,0.627078116,-0.131683916,0.940980256,0.538073719,0.653916061,-0.205383345,0.902269602,0.351100683,0.656191051,-0.145816267,0.868714511,0.531257272,0.653508425,-0.233513027,0.913356721,0.360111207,0.657999992,-0.176156595,0.881643474,0.526601195,0.644360185,-0.196929559,0.898688495,0.364519536,0.647408843,-0.14393273,0.86219275,0.479800045,0.594509959,-0.010628706,0.999995172,0.415179491,0.605756938,0.010447519,0.99990052,0.475888103,0.608151317,-0.452744305,0.995079637,0.415671647,0.756649137,0.019594278,0.916379511,0.489252806,0.76473701,-0.300276905,0.978844583,0.434982479,0.727069914,0.491208881,0.288860381,0.485814244,0.778959811,-0.286427557,0.777813613,0.431231976,0.715829313,0.538771808,0.19378987,0.489984274,0.831005692,-0.425931066,0.979643583,0.442409843,0.762502849,0.495316178,0.451105684
None,0.436876148,0.30687803,-0.357108802,0.999992192,0.443481207,0.29473415,-0.337641895,0.999985337,0.446956635,0.294807941,-0.337596923,0.999986827,0.451089621,0.295100629,-0.337610632,0.999985933,0.430250704,0.295318633,-0.332684159,0.999973297,0.425839275,0.295904905,-0.332775384,0.99997133,0.42207247,0.296654791,-0.332777262,0.999969423,0.456685007,0.302467912,-0.229131654,0.999966741,0.416913092,0.304300457,-0.205858424,0.999839425,0.444681555,0.324765682,-0.317800164,0.999996126,0.429521322,0.325863898,-0.311555654,0.999985516,0.500406623,0.417233884,-0.166608721,0.999983191,0.379202873,0.41615963,-0.138337761,0.999849498,0.520309508,0.525228918,-0.122371338,0.984324455,0.366285712,0.523876905,-0.081234038,0.99038434,0.533982635,0.623949468,-0.184580237,0.944873869,0.356318593,0.627297461,-0.132914007,0.939949214,0.538115978,0.654058754,-0.2034529,0.901320338,0.351294279,0.656420827,-0.14714472,0.866482079,0.531297565,0.653741896,-0.231697753,0.912559152,0.360262215,0.65824914,-0.177524969,0.8796404,0.526625276,0.644668639,-0.195082873,0.897792995,0.364656061,0.647750258,-0.145159632,0.859967411,0.47986111,0.594543576,-0.01016142,0.999995172,0.415177435,0.606235564,0.00998914,0.999901116,0.476054102,0.608013272,-0.452798367,0.994995117,0.41556254,0.756760001,0.018407656,0.915579379,0.489307314,0.764289498,-0.298480481,0.978401065,0.434951305,0.727186918,0.491193146,0.285661042,0.485814869,0.778363228,-0.284312725,0.775402188,0.431182534,0.717142522,0.538748145,0.191663086,0.490017563,0.830914259,-0.423487604,0.979400396,0.44180268,0.762895703,0.495226145,0.448171139
None,0.436997592,0.306900203,-0.3573035,0.999991953,0.443541527,0.294739723,-0.337718666,0.999985039,0.447006524,0.29481259,-0.337672293,0.999986589,0.451164871,0.2951051,-0.337690651,0.999985695,0.430338532,0.295336634,-0.332803905,0.99997282,0.425926924,0.295920342,-0.332895994,0.999970794,0.422174513,0.296674132,-0.332897097,0.999969006,0.456701905,0.302469164,-0.229510427,0.999966085,0.416996658,0.304304481,-0.207028121,0.999835849,0.444738388,0.324760586,-0.318050355,0.999996006,0.429599822,0.325869411,-0.311925709,0.999985158,0.500615954,0.41723907,-0.166770771,0.999982655,0.37927556,0.415996283,-0.140506506,0.999847829,0.520320117,0.525257766,-0.122865215,0.983918548,0.366738617,0.523796678,-0.085289717,0.990256131,0.534046769,0.62394774,-0.18558529,0.943477392,0.356487691,0.627341449,-0.135463238,0.938632488,0.538157523,0.654064,-0.204573706,0.899433136,0.351532608,0.656438529,-0.149997607,0.864124119,0.531339049,0.65376699,-0.233050466,0.91084969,0.360741138,0.658276439,-0.179675102,0.877407312,0.526706696,0.644686639,-0.19616887,0.895987332,0.365142643,0.647795796,-0.147467718,0.857539773,0.479990095,0.594234765,-0.00933232,0.999995232,0.415198565,0.605914772,0.009161154,0.999902308,0.47613138,0.608214021,-0.453347027,0.995010376,0.415541232,0.757708192,0.001213562,0.917530835,0.489468098,0.763255656,-0.300537109,0.978225231,0.434958786,0.727252007,0.473977089,0.283210486,0.48593393,0.776336253,-0.286492974,0.772438884,0.431407988,0.717036188,0.521662414,0.188587964,0.490053087,0.830910087,-0.423581064,0.979268134,0.441858947,0.763498962,0.480393231,0.444319278
None,0.43708986,0.306918055,-0.357410103,0.999991775,0.443588555,0.294744849,-0.337984145,0.999984801,0.447045892,0.294817358,-0.337936401,0.99998641,0.451221943,0.295109153,-0.337958336,0.999985516,0.430407614,0.295349747,-0.33311516,0.999972463,0.425997645,0.295930922,-0.333207726,0.999970376,0.422254711,0.296687335,-0.333208084,0.999968648,0.456715733,0.302470714,-0.229915977,0.999965549,0.417063236,0.304307163,-0.207979321,0.999832809,0.444783986,0.324757487,-0.318410873,0.999995887,0.429661512,0.325874329,-0.312375665,0.99998486,0.500760555,0.417244554,-0.167030498,0.999982178,0.37933296,0.415873677,-0.1416291,0.999846458,0.520332396,0.525292575,-0.123455741,0.983567297,0.367000073,0.523744941,-0.087018579,0.990147293,0.534104288,0.623948216,-0.186171383,0.942208052,0.356596798,0.627382815,-0.136419982,0.937456369,0.538194776,0.654069543,-0.205146462,0.897666395,0.351692021,0.65647018,-0.150948361,0.861993253,0.531375229,0.653792262,-0.233747795,0.909248233,0.361047298,0.658313811,-0.180278778,0.875389278,0.526774943,0.644711494,-0.196794271,0.89428848,0.365453303,0.647847831,-0.148296893,0.855356038,0.480097145,0.594017148,-0.008995542,0.999995232,0.415227652,0.605678678,0.008823984,0.999903262,0.476180315,0.608345211,-0.453761011,0.99503243,0.415534824,0.75799185,-0.00089317,0.919233263,0.489591449,0.76259613,-0.301482439,0.978137553,0.434965909,0.727337658,0.471737474,0.281333178,0.48603192,0.775180757,-0.287510425,0.77009809,0.431521088,0.717016995,0.519372821,0.18613109,0.490077823,0.830907702,-0.424130678,0.979203343,0.441915691,0.764016151,0.477454364,0.441493332
None,0.437249094,0.307001233,-0.364985257,0.999991894,0.443725646,0.29480505,-0.34544909,0.999985039,0.447201312,0.294885129,-0.345404625,0.999986589,0.451394945,0.295171827,-0.345427424,0.999985695,0.430611461,0.295362264,-0.340422988,0.99997288,0.42618975,0.295939893,-0.340518922,0.999970794,0.422402799,0.296697915,-0.340520889,0.999969065,0.456776232,0.30249843,-0.234912232,0.999965966,0.417164713,0.304297924,-0.212240502,0.999834538,0.444820881,0.324862927,-0.324884921,0.999995947,0.429711342,0.325912535,-0.318635851,0.99998498,0.500848353,0.417255521,-0.170101553,0.999982417,0.37928918,0.415873408,-0.14277032,0.999848664,0.520333171,0.52544868,-0.125717297,0.98366189,0.367076218,0.523687243,-0.087154441,0.990140319,0.534110785,0.6239568,-0.190131888,0.942020476,0.356591225,0.627344906,-0.136602983,0.937577367,0.538196445,0.654109716,-0.210417941,0.897083044,0.351703465,0.656401575,-0.150997013,0.861877024,0.531375051,0.653834045,-0.238321632,0.908726156,0.361041754,0.658287346,-0.18093127,0.875321329,0.526779354,0.644729197,-0.200635314,0.893657327,0.365444839,0.64781642,-0.148629501,0.855211258,0.480190367,0.593691826,-0.009723635,0.999995291,0.415240675,0.605493009,0.009555276,0.999904513,0.476499408,0.608393431,-0.460158914,0.994973302,0.415716797,0.757759333,0.020145006,0.917315423,0.489650249,0.762597442,-0.303546548,0.978007257,0.434948117,0.72768867,0.498751819,0.280988187,0.486026675,0.775261939,-0.289491028,0.769557953,0.431542635,0.71902293,0.546498179,0.187119156,0.490326703,0.831038356,-0.430110157,0.979200065,0.44116649,0.764713943,0.496181548,0.44313553
